price,bedroom,bathroom,area(sqft),address,furnishing,completion_status,handover,project_name,propert_type
15.126512514998565,2.0,3,7.430707082545968,CultureVillage(JaddafWaterfront),0,1,2025.0,34,Apartment
13.849912950864715,1.0,1,6.679599185844383,JumeirahVillageCircle(JVC),1,1,2026.75,2,Apartment
14.603968372873895,2.0,2,6.874198495453294,BusinessBay,1,1,2026.75,17,Apartment
14.575094612898546,2.0,2,7.025538314638521,MotorCity,1,0,2028.75,7,Apartment
13.790193775620484,0.5,1,5.983936280687191,BusinessBay,0,0,2026.25,8,Apartment
14.874342323481388,1.0,2,6.610696044717759,DowntownDubai,0,0,2026.25,11,Apartment
15.586216788207249,1.0,2,7.020190708311925,BluewatersIsland,1,1,2027.75,27,Apartment
14.151982794585487,1.0,2,6.665683717782408,DAMACHills,0,0,2027.0,2,Apartment
15.028905533889851,3.0,4,7.804251383528112,DubaiSouth,0,0,2029.0,8,Townhouse
14.210925330218936,2.0,2,6.951772164398911,DubaiProductionCity(IMPZ),1,1,2026.75,7,Apartment
14.827111833279051,2.0,3,6.993932975223189,DubaiCreekHarbour,0,1,2028.25,42,Apartment
14.193703813433666,1.0,2,6.795705775173514,JumeirahVillageCircle(JVC),1,0,2027.25,16,Apartment
13.910821646859095,0.5,1,5.808142489980444,MeydanCity,1,0,2025.0,17,Apartment
13.279368835614243,0.5,1,5.902633333401366,DubaiStudioCity,0,0,2025.25,10,Apartment
14.796798080954272,3.0,4,7.687080155783135,Arjan,0,0,2028.0,2,Apartment
15.13277767200638,4.0,4,7.753623546559746,MotorCity,0,0,2027.75,15,Apartment
13.428377879293798,0.5,1,6.161207321695077,DAMACHills,1,1,2027.75,6,Apartment
14.626441218624949,1.0,1,6.878326468291325,DubaiMarina,0,0,2029.75,10,Apartment
15.341567078850604,4.0,5,8.101374671228582,DubaiSouth,0,0,2024.75,12,Villa
14.422555584429787,3.0,4,7.5406215286571525,DAMACHills2(AkoyabyDAMAC),0,1,2026.75,9,Villa
14.862829903121964,2.0,4,7.288244401020124,DIFC,0,1,2025.0,39,Apartment
14.151982794585487,1.0,2,7.181591944611865,DAMACHills,1,1,2024.75,13,Apartment
14.650591668252272,1.0,2,6.625392368007956,BusinessBay,1,0,2028.25,7,Apartment
14.392124484065864,2.0,3,7.2868764117507,DubaiSciencePark,0,1,2025.0,6,Apartment
14.845130332288226,2.0,3,6.97166860472579,DubaiMarina,0,0,2027.25,5,Apartment
13.617060838751888,1.0,2,6.354370040797351,BusinessBay,0,0,2026.25,8,Apartment
13.652992804936396,1.0,1,6.19644412779452,JumeirahVillageCircle(JVC),0,0,2024.75,10,Apartment
13.304686600863562,1.0,1,6.171700597410915,DubaiSouth,0,1,2027.25,75,Apartment
14.210925330218936,2.0,2,6.951772164398911,DubaiProductionCity(IMPZ),1,1,2026.75,7,Apartment
13.840204146163925,1.0,2,6.692083742506628,JebelAli,0,0,2027.25,7,Apartment
15.068273812173887,4.0,4,7.927685045615778,TheValleybyEmaar,0,1,2028.0,13,Villa
14.50765773869101,3.0,4,7.349873704738337,JumeirahVillageCircle(JVC),1,0,2027.5,12,Apartment
